alias,true_ent_num,matched_ent_num,matched_name,score,correct,alerted_on_sanctioned
OJSC VERKHNECHONSKNEFTEGAZ,18271,19033,OJSC CB VERKHNEVOLZHSKY,51.28205128205128,False,True
AO VCHNG,18271,,,0.0,False,False
EKSAR OAO,18272,,,0.0,False,False
ROSSISKOE AGENTSTVO PO STRAKHOVANIYU EKSPORTNYKH KREDITOV I INVESTITSI OTKRYTOE AKTSIONERNOE OBSHCHESTVO,18272,16864,KONSTRUKTORSKOE BYURO PRIBOROSTROENIYA OTKRYTOE AKTSIONERNOE OBSHCHESTVO,62.5,False,True
RUSSIAN AGENCY FOR EXPORT CREDIT AND INVESTMENT INSURANCE JSC,18272,34036,RUSSIAN DIRECT INVESTMENT FUND,65.82278481012658,False,True
EXIAR OJSC,18272,,,0.0,False,False
EXIAR,18272,,,0.0,False,False
EXIAR JSC,18272,,,0.0,False,False
JSC FAR EAST AND ARCTIC REGION DEVELOPMENT FUND,18273,18273,OJSC THE FAR EAST AND BAIKAL REGION DEVELOPMENT FUND,89.74358974358975,True,False
OJSC THE FAR EAST AND BAIKAL REGION DEVELOPMENT FUND,18273,18273,JSC FAR EAST AND ARCTIC REGION DEVELOPMENT FUND,89.74358974358975,True,False
AO VEB.DV,18273,,,0.0,False,False
FAR EAST AND BAIKAL REGION DEVELOPMENT FUND OJSC,18273,18273,JSC FAR EAST AND ARCTIC REGION DEVELOPMENT FUND,89.74358974358975,True,False
VANKORNEFT,18274,51538,RN VANKOR,63.1578947368421,False,True
ZAO VANKORNEFT,18274,51538,RN VANKOR,63.1578947368421,False,True
YUGANSKNEFTEGAZ,18276,18276,RN-YUGANSKNEFTEGAZ OOO,90.9090909090909,True,False
RN-YUGANSKNEFTEGAZ OOO,18276,18276,YUGANSKNEFTEGAZ,90.9090909090909,True,False
LLC RESAD,18281,30207,AL-RESAFA REFINERY COMPANY PRIVATE JSC,40.0,False,True
RESAD LLC,18281,30207,AL-RESAFA REFINERY COMPANY PRIVATE JSC,40.0,False,True
INFRASTRUKTURA MOLZHANINOVO,18281,18281,LLC INFRASTRUCTURE MOLZHANINOVO,92.5925925925926,True,False
NOVOKUIBYSHEVSK REFINERY,18282,18282,OJSC NOVOKUYBYSHEV REFINERY,91.30434782608697,True,False
OJSC NOVOKUYBYSHEV REFINERY,18282,18282,NOVOKUIBYSHEVSK REFINERY,91.30434782608697,True,False
RN-KOMSOMOLSKI NPZ OOO,18284,18284,LLC RN KOMSOMOLSKIY NPZ,97.2972972972973,True,False
KOMSOMOLSK REFINERY,18284,18284,LLC RN-KOMSOMOLSK REFINERY,92.6829268292683,True,False
LLC RN-KOMSOMOLSK REFINERY,18284,18284,RN KOMSOMOLSKIY REFINERY LLC,95.65217391304348,True,False
LLC RN KOMSOMOLSKIY NPZ,18284,18284,RN-KOMSOMOLSKI NPZ OOO,97.2972972972973,True,False
OOO VEB KAPITAL,18286,18669,SBERBANK KAPITAL OOO,74.07407407407408,False,True
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INVESTITSIONNA YA KOMPANIYA VNESHEKONOMBANKA,18286,45035,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INVESTITSIONNAYA KOMPANIYA A1,84.66257668711657,False,True
LLC VEB CAPITAL,18286,18729,VTB CAPITAL JSC,90.9090909090909,False,True
OOO VEB INZHINIRING,18287,36596,OOO INZHINIRING.RF,82.75862068965517,False,True
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VEB INZHINIRING,18287,36596,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU INZHINIRING.RF,94.11764705882352,False,True
VEB ENGINEERING LIMITED LIABILITY COMPANY,18287,46824,LIMITED LIABILITY COMPANY YUNA ENGINEERING,86.27450980392157,False,True
OOO VEB ENGINEERING,18287,50112,TRV ENGINEERING JSC,86.66666666666667,False,True
OAO VEB LIZING,18288,34939,PSB LIZING OOO,80.0,False,True
OTKRYTOE AKTSIONERNOE OBSHCHESTVO VEB LIZING,18288,46470,OTKRYTOE AKTSIONERNOE OBSCHESTVO CITY,83.9506172839506,False,True
OPEN JOINT STOCK COMPANY VEB LEASING,18288,18739,VTB LEASING JOINT STOCK COMPANY,86.27450980392157,False,True
OJSC VEB LEASING,18288,18739,JSC VTB LEASING,90.9090909090909,False,True
SYZRAN REFINERY,18290,30208,AL-SAHEL REFINERY COMPANY,75.86206896551724,False,True
OPEN JOINT-STOCK OIL AND GAS COMPANY SYZRAN,18290,18795,NOVO VYATKA OPEN JOINT STOCK COMPANY,71.1864406779661,False,True
BELVNESHECONOMBANK OPEN JOINT STOCK COMPANY,18291,17016,GAZPROMBANK OPEN JOINT STOCK COMPANY,73.01587301587303,False,True
BELVESHECONOMBANK OAO,18291,18291,BELVNESHECONOMBANK OPEN JOINT STOCK COMPANY,65.38461538461539,True,False
BANK BELVEB OPEN JOINT STOCK COMPANY,18291,40718,OPEN JOINT STOCK COMPANY MTS BANK,79.24528301886792,False,True
ACHINSK REFINERY,18292,18292,OAO ACHINSK OIL REFINERY VNK,80.0,True,False
OAO ACHINSK OIL REFINERY VNK,18292,18292,OJSC ACHINSK REFINERY,80.0,True,False
JOINT STOCK COMPANY ACHINSK REFINERY OF EASTERN PETROLEUM COMPANY,18292,18292,ACHINSK OIL REFINERY OF THE EASTERN OIL COMPANY,76.92307692307692,True,False
JSC ACHINSK OIL REFINERY VNK,18292,18292,OJSC ACHINSK REFINERY,80.0,True,False
ACHINSK OIL REFINERY OF THE EASTERN OIL COMPANY,18292,18292,JOINT STOCK COMPANY ACHINSK REFINERY OF EASTERN PETROLEUM COMPANY,76.92307692307692,True,False
SOUTHEAST TRADING LTD,18305,12956,SHETAB TRADING,77.41935483870968,False,True
YALTA SEA PORT,18315,18315,PORT OF YALTA,83.33333333333334,True,False
YALTA MERCHANT SEA PORT,18315,18320,YEVPATORIA MERCHANT SEA PORT,86.27450980392157,False,True
PORT OF YALTA,18315,18315,SEAPORT OF YALTA,86.95652173913044,True,False
YALTA COMMERCIAL SEAPORT,18315,18320,YEVPATORIA COMMERCIAL SEAPORT,86.79245283018868,False,True
SEAPORT OF YALTA,18315,18315,PORT OF YALTA,86.95652173913044,True,False
BAIKAL,18317,35021,LLC BAIKAL CENTER,63.1578947368421,False,True
OJSC KONTSERN IZHMASH,18318,18318,OPEN JOINT STOCK COMPANY 'KONTSERN IZHMASH',65.3061224489796,True,False
STATE FERRY ENTERPRISE KERCH FERRY,18319,46713,FEDERAL STATE ENTERPRISE PERM POWDER PLANT,68.42105263157895,False,True
YEVPATORIA COMMERCIAL SEAPORT,18320,18315,YALTA COMMERCIAL SEAPORT,86.79245283018868,False,True
YEVPATORIYA COMMERCIAL SEA PORT,18320,18320,YEVPATORIA COMMERCIAL SEAPORT,86.66666666666667,True,False
YEVPATORIYA SEA PORT,18320,18320,YEVPATORIA SEA PORT,97.43589743589743,True,False
YEVPATORIA SEA PORT,18320,18320,YEVPATORIYA SEA PORT,97.43589743589743,True,False
YEVPATORIA MERCHANT SEA PORT,18320,18315,YALTA MERCHANT SEA PORT,86.27450980392157,False,True
PORT OF YEVPATORIA,18320,18320,YEVPATORIA SEA PORT,88.23529411764706,True,False
PORT OF EVPATORIA,18320,18321,PORT OF FEODOSIA,66.66666666666667,False,True
SEAPORT OF YEVPATORIYA,18320,18320,PORT OF YEVPATORIA,88.23529411764706,True,False
THEODOSIA MERCHANT SEA PORT,18321,18315,YALTA MERCHANT SEA PORT,80.0,False,True
THEODOSIA COMMERCIAL SEAPORT,18321,18315,YALTA COMMERCIAL SEAPORT,80.76923076923077,False,True
THEODOSIA SEA PORT,18321,18321,THEODOSIA MERCHANT SEA PORT,80.0,True,False
PORT OF FEODOSIA,18321,18321,SEAPORT OF FEODOSIYA,86.66666666666667,True,False
SEAPORT OF FEODOSIYA,18321,18321,PORT OF FEODOSIA,86.66666666666667,True,False
SEVASTOPOL SEA TRADE PORT,18322,18322,SEVASTOPOL SEA PORT,86.36363636363636,True,False
SEVASTOPOL MERCHANT SEA PORT,18322,18320,YEVPATORIA MERCHANT SEA PORT,82.14285714285714,False,True
STATE ENTERPRISE SEVASTOPOL COMMERCIAL SEAPORT,18322,18027,STATE ENTERPRISE KERCH COMMERCIAL SEA PORT,84.0909090909091,False,True
SEVASTOPOL COMMERCIAL SEAPORT,18322,18320,YEVPATORIA COMMERCIAL SEAPORT,82.75862068965517,False,True
SEVASTOPOL SEA PORT,18322,18322,PORT OF SEVASTOPOL,88.23529411764706,True,False
PORT OF SEVASTOPOL,18322,18322,SEAPORT OF SEVASTOPOL,90.9090909090909,True,False
SEAPORT OF SEVASTOPOL,18322,18322,PORT OF SEVASTOPOL,90.9090909090909,True,False
MAKO HOLDING,18325,12746,AL MASHREK HOLDING,81.4814814814815,False,True
SENAT SHIPPING AND TRADING PRIVATE LIMITED,18345,51894,PEARL SHIPPING AND TRADING LTD,86.36363636363636,False,True
SENAT SHIPPING & TRADING PTE LTD,18345,51894,PEARL SHIPPING AND TRADING LTD,86.36363636363636,False,True
SENAT SHIPPING AND TRADING LTD,18345,51894,PEARL SHIPPING AND TRADING LTD,86.36363636363636,False,True
SENAT SHIPPING AGENCY LTD,18345,42315,RED SEA SHIPPING AGENCY,86.36363636363636,False,True
"J AND P ADVERTISING, S.A. DE C.V.",18367,49202,LIMITED LIABILITY COMPANY SCIENTIFIC PRODUCTION COMPANY ADVENT,39.28571428571429,False,True
CABANAS LAS FLORES,18369,18369,LAS FLORES CABANAS,100.0,True,False
CABANAS LA LOMA,18369,18369,CABANAS LA LOMA TAPALPA,75.0,True,False
CABANAS LA LOMA EN RENTA,18369,18369,CABANAS LA LOMA TAPALPA,73.17073170731707,True,False
CABANAS LA LOMA TAPALPA,18369,18369,CABANAS LA LOMA,75.0,True,False
TEQUILA ONZE BLACK,18371,18371,ONZE BLACK,71.42857142857143,True,False
BUREAU D'ACHAT DE DIAMANT EN CENTRAFRIQUE,18430,36060,ALMAZ CENTRAL MARINE DESIGN BUREAU,63.888888888888886,False,True
KARDIAM BVBA,18431,18431,KARDIAM,73.6842105263158,True,False
CARDIAM,18431,27593,AL-CARDINAL INVESTMENTS COMPANY LIMITED,51.85185185185186,False,True
ASYAF INTERNATIONAL HOLDING GROUP FOR TRADING & INVESTMENT,18536,55506,TRANS ASIA INTERNATIONAL HOLDING GROUP THAILAND COMPANY LIMITED,78.78787878787878,False,True
ASYAF INTERNATIONAL HOLDING GROUP,18536,54743,YATAI INTERNATIONAL HOLDING GROUP LIMITED,81.81818181818181,False,True
ASYAF GROUP,18536,48665,AMS GROUP LLC,80.0,False,True
AL-OSAMA TRADING CO. LTD.,18536,47600,TRADING COMPANY SMS LIMITED,83.33333333333334,False,True
OSAMA TRADING COMPANY LTD,18536,47600,TRADING COMPANY SMS LIMITED,83.33333333333334,False,True
AL-'USAMA TRADING COMPANY,18536,20253,YAKIMA TRADING CORPORATION,81.4814814814815,False,True
M/S OSAMA KHAIRY HAFEZ TRADING EST.,18536,28687,MIDDLE EAST SAMAN SHIMI TRADING COMPANY,61.53846153846154,False,True
DAN ISDICO,18536,,,0.0,False,False
ALZROONI EXCHANGE,18539,20820,AL-AMQI EXCHANGE,73.33333333333334,False,True
M/S. AL ZAROONI EXCHANGE,18539,18539,AL ZAROONI EXCHANGE,88.88888888888889,True,False
EKO IMPORT AND EXPORT COMPANY,18553,30367,BONYAD IMPORT AND EXPORT CO,81.08108108108108,False,True
EKO DEVELOPMENT & INVESTMENT FOOD COMPANY,18553,18553,EKO DEVELOPMENT AND INVESTMENT COMPANY,91.22807017543859,True,False
STRATEGIC ROCKET FORCE,18568,18568,THE STRATEGIC ROCKET FORCE COMMAND OF KPA,78.57142857142857,True,False
THE STRATEGIC ROCKET FORCE COMMAND OF KPA,18568,18568,STRATEGIC ROCKET FORCE,78.57142857142857,True,False
MUJAHIDEEN INDONESIA TIMOR,18631,18631,MUJAHIDIN INDONESIA TIMOR,94.11764705882352,True,False
MUJAHIDIN OF EASTERN INDONESIA,18631,18631,MUJAHIDIN INDONESIA BARAT,84.61538461538461,True,False
MUJAHIDIN INDONESIA BARAT,18631,18631,MUJAHIDIN OF EASTERN INDONESIA,84.61538461538461,True,False
MUJAHIDIN INDONESIA TIMOR,18631,18631,MUJAHIDIN INDONESIA TIMUR,96.0,True,False
MUJAHIDIN OF WESTERN INDONESIA,18631,18631,MUJAHIDIN INDONESIA TIMOR,84.61538461538461,True,False
VILAYAT KAVKAZ,18636,47524,KAVKAZSKY KOMSELKHOZBANK,47.36842105263158,False,True
WILAYAT QAWQAZ,18636,18636,WILAYAH QAWKAZ,85.71428571428572,True,False
WILAYAH QAWKAZ,18636,18636,WILAYAT QAWQAZ,85.71428571428572,True,False
CAUCASUS WILAYAH,18636,12756,CAUCASUS EMIRATE,68.75,False,True
JUND AL-KHALIFA FI ARD AL-JAZAYER,18644,18644,JUND AL-KHILAFAH FI ARD AL-JAZA' IR,80.0,True,False
JUND AL-KHILAFAH FI ARD AL-JAZA' IR,18644,18644,JUND AL-KHALIFA FI ARD AL-JAZAYER,80.0,True,False
SOLDIERS OF THE CALIPHATE IN ALGERIA,18644,18644,CALIPHATE SOLDIERS OF ALGERIA,94.54545454545455,True,False
CALIPHATE SOLDIERS OF ALGERIA,18644,18644,SOLDIERS OF THE CALIPHATE IN ALGERIA,94.54545454545455,True,False
SOLDIERS OF THE CALIPHATE IN THE LAND OF ALGERIA,18644,18644,SOLDIERS OF THE CALIPHATE IN ALGERIA,92.06349206349206,True,False
JUND AL KHALIFA-ALGERIA,18644,18644,JUND AL-KHILAFAH IN ALGERIA,81.81818181818181,True,False
JUND AL-KHALIFA,18644,18644,JUND AL KHALIFA-ALGERIA,75.0,True,False
JUND AL-KHILAFA GROUP,18644,18644,JUND AL-KHILAFAH IN ALGERIA,71.42857142857143,True,False
ISLAMIC STATE'S KHORASAN PROVINCE,18647,18647,THE ISLAMIC STATE OF IRAQ AND ASH-SHAM - KHORASAN PROVINCE,84.61538461538461,True,False
ISIS WILAYAT KHORASAN,18647,18647,ISIL KHORASAN,70.58823529411764,True,False
ISIL'S SOUTH ASIA BRANCH,18647,18647,SOUTH ASIAN CHAPTER OF ISIL,75.0,True,False
SOUTH ASIAN CHAPTER OF ISIL,18647,18647,ISIL'S SOUTH ASIA BRANCH,75.0,True,False
THE ISLAMIC STATE OF IRAQ AND ASH-SHAM - KHORASAN PROVINCE,18647,18647,ISLAMIC STATE'S KHORASAN PROVINCE,84.61538461538461,True,False
THE ISLAMIC STATE OF IRAQ AND SYRIA - KHORASAN,18647,8759,ISLAMIC STATE OF IRAQ AND SYRIA,84.21052631578947,False,True
ISLAMIC STATE OF IRAQ AND LEVANT IN KHORASAN PROVINCE,18647,18647,THE ISLAMIC STATE OF IRAQ AND ASH-SHAM - KHORASAN PROVINCE,81.31868131868131,True,False
ISLAMIC STATE KHURASAN,18647,23849,ISLAMIC STATE OF LANAO,78.04878048780488,False,True
ISISK,18647,18647,ISIS-K,90.9090909090909,True,False
ISIS-K,18647,18647,ISISK,90.9090909090909,True,False
IS-KHORASAN,18647,18647,ISIL KHORASAN,91.66666666666666,True,False
JOINT STOCK COMPANY YALTA FILM STUDIO,18654,18654,KINOSTUDIYA YALTA-FILM,74.50980392156863,True,False
OAO YALTINSKAYA KINOSTUDIYA,18654,18654,KINOSTUDIYA YALTA-FILM,75.55555555555556,True,False
JSC YALTA FILM STUDIO,18654,18654,YALTA FILM STUDIOS,97.14285714285714,True,False
YALTA FILM STUDIO,18654,18654,YALTA FILM STUDIOS,97.14285714285714,True,False
YALTA FILM STUDIOS,18654,18654,JSC YALTA FILM STUDIO,97.14285714285714,True,False
CJSC YALTA-FILM,18654,18654,JSC YALTA FILM STUDIO,74.07407407407408,True,False
KINOSTUDIYA YALTA-FILM,18654,18654,JSC YALTA FILM STUDIO,82.05128205128204,True,False
FILM STUDIO YALTA-FILM,18654,18654,JSC YALTA FILM STUDIO,87.17948717948718,True,False
"NANJING KAIKAI TECHNOLOGY CO., LTD.",18661,18661,"KAIKAI TECHNOLOGY CO., LTD.",80.95238095238095,True,False
"NANJING KAIKAI POLYURETHANE CO., LTD.",18661,18661,"NANJING KAIKAI TECHNOLOGY CO., LTD.",69.23076923076923,True,False
"EASTNINE CHEMICALS CO., LTD.",18661,9554,A-TEAM CHEMICALS COMPANY LTD.,70.58823529411764,False,True
"EASTNINE INTERNATIONAL TRADING CO., LTD.",18661,56791,EMPIRE INTERNATIONAL TRADING FZE,86.20689655172413,False,True
SBERBANK CAPITAL LLC,18669,18669,SBERBANK KAPITAL OOO,93.75,True,False
SBERBANK KAPITAL OOO,18669,18669,SBERBANK CAPITAL LLC,93.75,True,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SBERBANK KAPITAL,18669,48990,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU TRANS KAPITAL,94.11764705882352,False,True
SBERBANK CAPITAL LIMITED LIABILITY COMPANY,18669,18669,LIMITED LIABILITY COMPANY SBERBANK CAPITAL,100.0,True,False
SBERBANK INVESTMENTS LLC,18708,18708,LIMITED LIABILITY COMPANY SBERBANK INVESTMENTS,80.0,True,False
SBERBANK INVESTMENTS OOO,18708,18708,LIMITED LIABILITY COMPANY SBERBANK INVESTMENTS,80.0,True,False
CJSC SBERBANK LEASING,18709,18743,SBERBANK-AST ZAO,78.57142857142857,False,True
SBERBANK LEASING ZAO,18709,18743,SBERBANK-AST ZAO,78.57142857142857,False,True
SBERBANK LIZING ZAKRYTOE AKTSIONERNOE OBSHCHESTVO,18709,42727,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO NGT,83.72093023255813,False,True
SBERBANK LEASING JSC,18709,18743,SBERBANK-AST ZAO,78.57142857142857,False,True
RUSSKO-GERMANSKAYA LIZINGOVAYA KOMPANIYA ZAO,18709,37757,LIZINGOVAYA KOMPANIYA KAMAZ PAO,76.05633802816901,False,True
CETELEM BANK LLC,18710,18710,SETELEM BANK OOO,91.66666666666666,True,False
SETELEM BANK OOO,18710,18710,CETELEM BANK LLC,91.66666666666666,True,False
SETELEM BANK OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU,18710,44853,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU STRELOI,89.90825688073394,False,True
KOMMERCHESKI BANK UKRSIBBANK OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU,18710,44758,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU KOMMERCHESKI BANK SINKO BANK,91.78082191780823,False,True
CETELEM BANK LIMITED LIABILITY COMPANY,18710,41013,LIMITED LIABILITY COMPANY ANTELS,78.94736842105263,False,True
BPS SBERBANK OJSC,18714,18743,SBERBANK-AST ZAO,83.33333333333334,False,True
BPS-SBERBANK OAO,18714,18743,SBERBANK-AST ZAO,83.33333333333334,False,True
SBER BANK,18714,12481,MEHR BANK,77.77777777777779,False,True
SUBSIDIARY BANK SBERBANK OF RUSSIA PUBLIC JOINT STOCK COMPANY,18715,18715,SBERBANK OF RUSSIA SUBSIDIARY BANK PUBLIC JOINT STOCK COMPANY,100.0,True,False
SBERBANK OF RUSSIA SUBSIDIARY BANK PUBLIC JOINT STOCK COMPANY,18715,18715,SUBSIDIARY BANK SBERBANK OF RUSSIA PUBLIC JOINT STOCK COMPANY,100.0,True,False
PUBLICHNE AKTSIONERNE TOVARYSTVO DOCHIRNII BANK SBERBANKU ROSII,18715,18715,AKTSIONERNE TOVARYSTVO SBERBANK,65.95744680851064,True,False
JSC SBERBANK OF RUSSIA,18715,17018,SBERBANK ROSSII,86.66666666666667,True,False
SBERBANK OF RUSSIA SUBSIDIARY BANK PRIVATE JOINT STOCK COMPANY,18715,18715,SUBSIDIARY BANK SBERBANK OF RUSSIA PUBLIC JOINT STOCK COMPANY,92.47311827956989,True,False
JSC SBERBANK,18715,18714,BPS SBERBANK OJSC,80.0,False,True
AKTSIONERNE TOVARYSTVO SBERBANK,18715,19031,AKTSIONERNOE OBSHCHESTVO GENBANK,73.01587301587303,False,True
VTB BANK BELARUS,18721,18291,BANK BELVEB OJSC,74.07407407407408,False,True
CJSC VTB BANK BELARUS,18721,18291,BANK BELVEB OJSC,74.07407407407408,False,True
CJSC SLAVNEFTEBANK,18721,35016,JSC SLAVA,55.55555555555556,False,True
VTB BANK BELARUS CJSC,18721,18291,BANK BELVEB OJSC,74.07407407407408,False,True
SAVINGS BANK OF THE REPUBLIC OF ARMENIA,18722,25680,MELLAT BANK ARMENIA,66.66666666666667,False,True
VTB BANK ARMENIA CJSC,18722,25680,MELLAT BANK ARMENIA,80.0,False,True
BANK VTB KAZAKHSTAN JSC,18723,18723,SUBSIDIARY JSC BANK VTB KAZAKHSTAN,77.55102040816327,True,False
SUBSIDIARY JSC BANK VTB KAZAKHSTAN,18723,18723,BANK VTB KAZAKHSTAN JSC,77.55102040816327,True,False
JOINT STOCK COMPANY VTB BANK KAZAKHSTAN,18723,18723,BANK VTB KAZAKHSTAN JOINT STOCK COMPANY,100.0,True,False
BANK VTB AZERBAIJAN OJSC,18724,18724,JSC VTB BANK AZERBAIJAN,100.0,True,False
JSC VTB BANK AZERBAIJAN,18724,18724,BANK VTB AZERBAIJAN OJSC,100.0,True,False
OJSC AF BANK,18724,34682,ALFA-BANK,87.5,False,True
VTB AFRICA,18725,18725,BANCO VTB AFRICA SA,76.92307692307692,True,False
JSC VTB BANK GEORGIA,18726,18726,VTB BANK GEORGIA JOINT STOCK COMPANY,72.72727272727273,True,False
VTB BANK GEORGIA JSC,18726,18726,VTB BANK GEORGIA JOINT STOCK COMPANY,72.72727272727273,True,False
KHOLDING VTB KAPITAL ZAKRYTOE AKTSIONERNOE OBSHCHESTVO,18729,22416,ZAKRYTOE AKTSIONERNOE OBSHCHESTVO 'IFD KAPITAL',82.82828282828282,False,True
HOLDING VTB CAPITAL CJSC,18729,18729,VTB CAPITAL HOLDING ZAO,100.0,True,False
VTB CAPITAL HOLDING ZAO,18729,18729,HOLDING VTB CAPITAL CJSC,100.0,True,False
VTB CAPITAL HOLDING CJSC,18729,18729,HOLDING VTB CAPITAL CJSC,100.0,True,False
VTB CAPITAL JSC,18729,18286,VEB CAPITAL,90.9090909090909,False,True
VTB CAPITAL HONG KONG LIMITED,18729,18729,HOLDING VTB CAPITAL CJSC,80.0,True,False
VTB PENSION ADMINISTRATOR LTD,18730,18730,VTB PENSIONNY ADMINISTRATOR OOO,96.15384615384616,True,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB PENSIONNY ADMINISTRATOR,18730,48121,OBSHCHESTVO S OGRANICHENNOY OTVETSTVENNOSTYU VEB3 INTEGRATOR,83.33333333333334,False,True
VTB PENSIONNY ADMINISTRATOR OOO,18730,18730,VTB PENSION ADMINISTRATOR LIMITED,96.15384615384616,True,False
LLC VTB DC,18731,,,0.0,False,False
VTB DC LIMITED,18731,,,0.0,False,False
VTB DC LTD,18731,,,0.0,False,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU VTB FAKTORING,18733,47250,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU FAKTOR TS,94.64285714285714,False,True
VTB FAKTORING OOO,18733,34761,SOVKOM FAKTORING,75.86206896551724,False,True
VTB FACTORING LIMITED,18733,34761,SOVCOM FACTORING,75.86206896551724,False,True
NONPROFIT ORGANIZATION NON-STATE PENSION FUND VTB PENSION FUND,18734,18734,"NON-STATE PENSION FUND VTB PENSION FUND, JSC",77.22772277227723,True,False
"NPF VTB PENSIONNY FOND, AO",18734,18734,NPF VTB PENSION FUND JSC,84.44444444444444,True,False
AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND,18734,34501,AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNYI PENSIONNYI FOND OTKRYTIE,83.09859154929578,False,True
"NON-STATE PENSION FUND VTB PENSION FUND, JSC",18734,18734,NONPROFIT ORGANIZATION NON-STATE PENSION FUND VTB PENSION FUND,77.22772277227723,True,False
NEKOMMERCHESKAYA ORGANIZATSIYA NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND,18734,18734,AKTSIONERNOE OBSHCHESTVO NEGOSUDARSTVENNY PENSIONNY FOND VTB PENSIONNY FOND,73.07692307692308,True,False
NPF VTB PENSION FUND JSC,18734,18734,"NPF VTB PENSIONNY FOND, AO",84.44444444444444,True,False
"VTB NEDVIZHIMOST, OOO",18735,35328,SOVA NEDVIZHIMOST OOO,84.84848484848484,False,True
"VTB REAL ESTATE, LLC",18735,54713,VVN REAL ESTATE L.L.C,86.66666666666667,False,True
CJS VTB SPECIALIZED DEPOSITORY,18736,18736,VTB SPECIALIZED DEPOSITORY CJSC,92.85714285714286,True,False
VTB SPECIALIZED DEPOSITORY CJSC,18736,18736,CJS VTB SPECIALIZED DEPOSITORY,92.85714285714286,True,False
VTB REGISTRAR,18737,51468,JSC RT REGISTRAR,88.0,False,True
VTB REGISTRAR CJSC,18737,51468,JSC RT REGISTRAR,88.0,False,True
JOINT STOCK COMPANY VTB REGISTRAR,18737,18737,VTB REGISTRAR CLOSED JOINT STOCK COMPANY,87.71929824561404,True,False
JSC VTB REGISTRAR,18737,51468,JSC RT REGISTRAR,88.0,False,True
JSC VTB LEASING,18739,18288,VEB LEASING OJSC,90.9090909090909,False,True
AO VTB LIZING,18739,18288,OAO VEB LIZING,78.26086956521739,False,True
VTB LEASING JSC,18739,18288,VEB LEASING OJSC,90.9090909090909,False,True
PUBLIC JOINT STOCK COMPANY HALS-DEVELOPMENT,18740,18740,JOINT STOCK COMPANY HALS-DEVELOPMENT,88.88888888888889,True,False
PUBLIC JOINT STOCK COMPANY SG-DEVELOPMENT,18740,18740,PUBLIC JOINT STOCK COMPANY HALS-DEVELOPMENT,88.23529411764706,True,False
GALS-DEVELOPMENT PAO,18740,18740,HAS-DEVELOPMENT JSC,80.0,True,False
HAS-DEVELOPMENT JSC,18740,27428,TOVASE DEVELOPMENT CORP,84.84848484848484,False,True
JOINT STOCK COMPANY HALS-DEVELOPMENT,18740,18740,PUBLIC JOINT STOCK COMPANY HALS-DEVELOPMENT,88.88888888888889,True,False
"SG-DEVELOPMENT, AO",18740,40199,AO VTB DEVELOPMENT,85.71428571428572,False,True
LLC AUKCION,18741,18741,AUKCION LIMITED LIABILITY COMPANY,58.33333333333333,True,False
AUKTSION OOO,18741,18741,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AUKTSION,26.22950819672131,True,False
OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU AUKTSION,18741,40865,OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU ARGON,93.20388349514563,False,True
AUKCION LIMITED LIABILITY COMPANY,18741,18741,AUCTION LIMITED LIABILITY COMPANY,94.11764705882352,True,False
SBERBANK-AUTOMATED TRADING SYSTEM CLOSED JOINT STOCK COMPANY,18743,18743,JOINT STOCK COMPANY SBERBANK-AUTOMATED SYSTEM FOR TRADING,92.78350515463917,True,False
SBERBANK-AST ZAO,18743,18714,BPS SBERBANK OJSC,83.33333333333334,False,True
ZAKRYTOE AKTSIONERNOE OBSHCHESTVO SBERBANK AVTOMATIZIROVANNAYA SISTEMA TORGOV,18743,18709,SBERBANK LIZING ZAKRYTOE AKTSIONERNOE OBSHCHESTVO,74.60317460317461,False,True
JOINT STOCK COMPANY SBERBANK-AUTOMATED SYSTEM FOR TRADING,18743,18743,JOINT STOCK COMPANY SBERBANK AUTOMATED TRADE SYSTEM,95.45454545454545,True,False
SBERBANK-AST JSC,18743,18714,BPS SBERBANK OJSC,83.33333333333334,False,True
